Symbol,Name,IndustryCode,Industry
CSWC,Capital Southwest Corp,55102020,투자 관리 및 펀드 운영
XNCR,Xencor Inc,56202010,생명 공학 및 의학 연구
PRTA,Prothena Corporation PLC,56202010,생명 공학 및 의학 연구
SASR,Sandy Spring Bancorp Inc,55101010,은행
VBTX,Veritex Holdings Inc,55101010,은행
FORTY,Formula Systems 1985 Ltd ADR,57201010,IT 서비스 및 컨설팅
ADV,Advantage Solutions Inc,53302010,광고 및 마케팅
INDI,indie Semiconductor Inc,57101010,반도체
SABR,Sabre Corp,57201020,소프트웨어
BMBL,Bumble Inc,57201030,온라인 서비스
TRNS,Transcat Inc,57104010,전자 장비 및 부품
GIII,G-III Apparel Group Ltd,53202020,의류 및 액세서리
HDL,Super Hi International Holding Ltd ADR,53301020,레스토랑 및 바
GOGO,Gogo Inc,57401020,무선 통신 서비스
DCBO,Docebo Inc,57201020,소프트웨어
SAFT,Safety Insurance Group Inc,55301020,손해보험
CSIQ,Canadian Solar Inc,50201010,재생 가능 에너지 장비 및 서비스
OPRA,Opera Ltd ADR,57201020,소프트웨어
SEAT,Vivid Seats Inc,57201030,온라인 서비스
AOSL,Alpha and Omega Semiconductor Ltd,57101010,반도체
EVGO,EVgo Inc,59101010,전력 유틸리티
SHLS,Shoals Technologies Group Inc,52102030,전기 부품 및 장비
ELVN,Enliven Therapeutics Inc,56202010,생명 공학 및 의학 연구
LZ,LegalZoom.com Inc,57201030,온라인 서비스
GYRE,Gyre Therapeutics Inc,56202010,생명 공학 및 의학 연구
PLSE,Pulse Biosciences Inc,56101010,첨단 의료 장비 및 기술
AUTL,Autolus Therapeutics PLC ADR,56202010,생명 공학 및 의학 연구
NRDS,NerdWallet Inc,55101030,소비자 대출
PLYA,Playa Hotels & Resorts NV,53301010,"호텔, 모텔 및 크루즈 라인"
BCYC,Bicycle Therapeutics PLC ADR,56202010,생명 공학 및 의학 연구
ATRC,AtriCure Inc,56101020,"의료 장비, 물품 및 유통"
JBSS,John B Sanfilippo & Son Inc,54102020,식품 가공
CNTA,Centessa Pharmaceuticals PLC ADR,56202010,생명 공학 및 의학 연구
PEBO,Peoples Bancorp Inc,55101010,은행
SCSC,Scansource Inc,57106010,컴퓨터 하드웨어
TARS,Tarsus Pharmaceuticals Inc,56201040,제약
RBCAA,Republic Bancorp Inc,55101010,은행
AMSC,American Superconductor Corp,52102030,전기 부품 및 장비
SPRY,ARS Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
RLAY,Relay Therapeutics Inc,56202010,생명 공학 및 의학 연구
OLPX,Olaplex Holdings Inc,54201020,개인 생활 필수 용품
GABC,German American Bancorp Inc,55101010,은행
GSM,Ferroglobe PLC,51201050,특수 채굴 및 금속
ULH,Universal Logistics Holdings Inc,52405030,지상 화물 및 물류
SILK,Silk Road Medical Inc,56101020,"의료 장비, 물품 및 유통"
CRSR,Corsair Gaming Inc,57106010,컴퓨터 하드웨어
QCRH,QCR Holdings Inc,55101010,은행
WOOF,Petco Health and Wellness Company Inc,53403090,기타 전문 소매
TNGX,Tango Therapeutics Inc,56202010,생명 공학 및 의학 연구
GPRE,Green Plains Inc,50201020,재생 가능 연료
ECPG,Encore Capital Group Inc,55101050,기업 금융 서비스
SCVL,Shoe Carnival Inc,53403040,의류 및 액세서리 소매
CALT,Calliditas Therapeutics AB ADR,56201040,제약
SCHL,Scholastic Corp,53302040,소비자 출판
MSEX,Middlesex Water Co,59103010,수자원 유틸리티
MDXG,MiMedx Group Inc,56202010,생명 공학 및 의학 연구
INVA,Innoviva Inc,56201040,제약
HIBB,Hibbett Inc,53403040,의류 및 액세서리 소매
TRS,TriMas Corp,51302010,용기(종이 제외) 및 포장재
TYRA,Tyra Biosciences Inc,56202010,생명 공학 및 의학 연구
COLL,Collegium Pharmaceutical Inc,56201040,제약
NN,NextNav Inc,57106020,전화 및 소형 장치
BITF,Bitfarms Ltd,57301030,블록 체인 및 암호화폐
SSRM,SSR Mining Inc,51201060,금
IRWD,Ironwood Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
REAX,Real Brokerage Inc,60101020,부동산 서비스
MFIC,MidCap Financial Investment Corp,55102020,투자 관리 및 펀드 운영
PFBC,Preferred Bank,55101010,은행
PCRX,Pacira Biosciences Inc,56201040,제약
KARO,Karooooo Ltd,57201010,IT 서비스 및 컨설팅
CECO,CECO Environmental Corp,52203010,환경 서비스 및 장비
PUBM,PubMatic Inc,57201020,소프트웨어
LBRDA,Liberty Broadband Corp Series A,53302020,방송
EYE,National Vision Holdings Inc,53403090,기타 전문 소매
CMCO,Columbus McKinnon Corp,52102020,중장비 및 차량
OCFC,OceanFirst Financial Corp,55101010,은행
CVII,Churchill Capital Corp VII,55601010,투자 지주 회사
AMPL,Amplitude Inc,57201020,소프트웨어
SLN,Silence Therapeutics PLC ADR,56202010,생명 공학 및 의학 연구
HEPS,D Market Elektronik Hizmetler ve Ticaret AS ADR,53402010,백화점
ROOT,Root Inc,55301020,손해보험
PHVS,Pharvaris NV,56202010,생명 공학 및 의학 연구
XPEL,Xpel Inc,53101020,"자동차, 트럭 및 오토바이 부품"
EH,EHang Holdings Ltd ADR,52101010,항공우주 및 방위
JACK,Jack in the Box Inc,53301020,레스토랑 및 바
ANGI,Angi Inc,57201030,온라인 서비스
SBGI,Sinclair Inc,53302020,방송
FSUN,Firstsun Capital Bancorp,55101010,은행
ATSG,Air Transport Services Group Inc,52405010,"배달, 우편, 항공 화물 및 육상 물류"
SHEN,Shenandoah Telecommunications Co,57401010,통합 통신 서비스
IMOS,ChipMOS Technologies Inc ADR,57101020,반도체 장비 및 테스트
LLYVA,Liberty Media Corp Series A,53302020,방송
FWRG,First Watch Restaurant Group Inc,53301020,레스토랑 및 바
LQDA,Liquidia Corp,56201040,제약
OPK,OPKO Health Inc,56102010,의료 시설 및 서비스
HTLD,Heartland Express Inc,52405030,지상 화물 및 물류
BLFS,BioLife Solutions Inc,56101020,"의료 장비, 물품 및 유통"
ULCC,Frontier Group Holdings Inc,52406010,항공사
CGEM,Cullinan Therapeutics Inc,56202010,생명 공학 및 의학 연구
TBLA,Taboola.com Ltd,57201020,소프트웨어
TCPC,BlackRock TCP Capital Corp,55102020,투자 관리 및 펀드 운영
PCT,Purecycle Technologies Inc,52203010,환경 서비스 및 장비
RAPP,Rapport Therapeutics Inc,56202010,생명 공학 및 의학 연구
CBRL,Cracker Barrel Old Country Store Inc,53301020,레스토랑 및 바
CGBD,Carlyle Secured Lending Inc,55101050,기업 금융 서비스
FIP,Ftai Infrastructure Inc,52405030,지상 화물 및 물류
TTGT,TechTarget Inc,57201010,IT 서비스 및 컨설팅
PGY,Pagaya Technologies Ltd,57301010,핀테크
MESO,Mesoblast Ltd ADR,56202010,생명 공학 및 의학 연구
CRON,Cronos Group Inc,56201040,제약
RPAY,Repay Holdings Corp,52203040,경영 지원 서비스
ABCL,Abcellera Biologics Inc,56202010,생명 공학 및 의학 연구
APLD,Applied Digital Corp,57301030,블록 체인 및 암호화폐
CPLP,Capital Product Partners Units,50103030,오일 및 가스 수송 서비스
ALGT,Allegiant Travel Co,52406010,항공사
TILE,Interface Inc,53204040,가정용 가구
TH,Target Hospitality Corp,53301010,"호텔, 모텔 및 크루즈 라인"
SVC,Service Properties Trust,60102040,특수 REITs
WEST,Westrock Coffee Co,54102020,식품 가공
CHI,Calamos Convertible Opportunities and Income Closed Fund,55501030,폐쇄형 펀드
CRML,Critical Metals Corp,51201050,특수 채굴 및 금속
COGT,Cogent Biosciences Inc,56202010,생명 공학 및 의학 연구
QNST,Quinstreet Inc,57201030,온라인 서비스
SLRC,SLR Investment Corp,55501030,폐쇄형 펀드
BASE,Couchbase Inc,57201020,소프트웨어
TWKS,Thoughtworks Holding Inc,57201010,IT 서비스 및 컨설팅
HSTM,HealthStream Inc,57201020,소프트웨어
PARAA,Paramount Global Class A,53302020,방송
SBSI,Southside Bancshares Inc,55101010,은행
PRAX,Praxis Precision Medicines Inc,56202010,생명 공학 및 의학 연구
AMAL,Amalgamated Bank,55101010,은행
CHY,Calamos Convertible and High Income Closed Fund,55501030,폐쇄형 펀드
AMSF,Amerisafe Inc,55301020,손해보험
BBSI,Barrett Business Services Inc,52203030,고용 서비스
ETNB,89Bio Inc,56202010,생명 공학 및 의학 연구
GDEN,Golden Entertainment Inc,53301030,카지노 및 도박
WGS,GeneDx Holdings Corp,56102010,의료 시설 및 서비스
DH,Definitive Healthcare Corp,57201020,소프트웨어
DNTH,Dianthus Therapeutics Inc,56202010,생명 공학 및 의학 연구
RDFN,Redfin Corp,60101020,부동산 서비스
VRDN,Viridian Therapeutics Inc,56202010,생명 공학 및 의학 연구
NVTS,Navitas Semiconductor Corp,57101010,반도체
DGII,Digi International Inc,57102010,통신 및 네트워킹
ABVX,Abivax SA ADR,56202010,생명 공학 및 의학 연구
BFC,Bank First Corp,55101010,은행
BJRI,BJ's Restaurants Inc,53301020,레스토랑 및 바
LAZR,Luminar Technologies Inc,53101020,"자동차, 트럭 및 오토바이 부품"
DCOM,Dime Community Bancshares Inc,55101010,은행
GDYN,Grid Dynamics Holdings Inc,57201010,IT 서비스 및 컨설팅
SLP,Simulations Plus Inc,56101010,첨단 의료 장비 및 기술
UNIT,Uniti Group Inc,60102040,특수 REITs
HROW,Harrow Inc,56201040,제약
HUMA,Humacyte Inc,56202010,생명 공학 및 의학 연구
FMBH,First Mid Bancshares Inc,55101010,은행
CDNA,CareDx Inc,56202010,생명 공학 및 의학 연구
HCSG,Healthcare Services Group Inc,52203040,경영 지원 서비스
BRKL,Brookline Bancorp Inc,55101010,은행
NYAX,Nayax Ltd,57301090,기타 핀테크 인프라
ERII,Energy Recovery Inc,52102010,산업용 기계 및 장비
PRAA,PRA Group Inc,55101050,기업 금융 서비스
ANAB,AnaptysBio Inc,56202010,생명 공학 및 의학 연구
AMRK,A-Mark Precious Metals Inc,51201010,금 제외 귀금속 및 광물
CTKB,Cytek Biosciences Inc,56101010,첨단 의료 장비 및 기술
MNTK,Montauk Renewables Inc,59101010,전력 유틸리티
CRGX,CARGO Therapeutics Inc,56202010,생명 공학 및 의학 연구
EU,enCore Energy Corp,50301010,우라늄
CTBI,Community Trust Bancorp Inc,55101010,은행
IMNM,Immunome Inc,56202010,생명 공학 및 의학 연구
DHC,Diversified Healthcare Trust,60102040,특수 REITs
SVRA,Savara Inc,56202010,생명 공학 및 의학 연구
AUPH,Aurinia Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
ATRI,Atrion Corp,56101020,"의료 장비, 물품 및 유통"
BLDP,Ballard Power Systems Inc,50201010,재생 가능 에너지 장비 및 서비스
SDA,SunCar Technology Group Inc,54201030,개인 서비스
PFC,Premier Financial Corp (OHIO),55101010,은행
RDWR,Radware Ltd,57201020,소프트웨어
RMR,RMR Group Inc,60101020,부동산 서비스
MRNO,Murano Global Investments Plc,60101010,"부동산 임대, 개발 및 운영"
KIDS,OrthoPediatrics Corp,56101020,"의료 장비, 물품 및 유통"
MATW,Matthews International Corp,54201020,개인 생활 필수 용품
BHRB,Burke & Herbert Bank & Trust Co,55101010,은행
WRLD,World Acceptance Corp,55101030,소비자 대출
CFFN,Capitol Federal Financial Inc,55101010,은행
PNTG,Pennant Group Inc,56102010,의료 시설 및 서비스
PLRX,Pliant Therapeutics Inc,56201040,제약
ASTL,Algoma Steel Group Inc,51201020,철 및 강철
CNOB,ConnectOne Bancorp Inc,55101010,은행
EMBC,Embecta Corp,56101020,"의료 장비, 물품 및 유통"
ATEX,Anterix Inc,57401020,무선 통신 서비스
HAYN,Haynes International Inc,51201020,철 및 강철
IIIV,I3 Verticals Inc,57301010,핀테크
CFB,CrossFirst Bankshares Inc,55101010,은행
TVTX,Travere Therapeutics Inc,56202010,생명 공학 및 의학 연구
STOK,Stoke Therapeutics Inc,56202010,생명 공학 및 의학 연구
DXPE,DXP Enterprises Inc,52102010,산업용 기계 및 장비
EVER,EverQuote Inc,57201030,온라인 서비스
EOLS,Evolus Inc,56201040,제약
CVAC,CureVac NV,56202010,생명 공학 및 의학 연구
NNE,Nano Nuclear Energy Inc,59101010,전력 유틸리티
INNV,InnovAge Holding Corp,56102010,의료 시설 및 서비스
CLOV,Clover Health Investments Corp,56102020,의료 관리
OPAL,Opal Fuels Inc,50102020,"오일, 가스 탐사 및 생산"
KRNT,Kornit Digital Ltd,52102010,산업용 기계 및 장비
LAB,Standard BioTools Inc,56101010,첨단 의료 장비 및 기술
CNDT,Conduent Inc,57201010,IT 서비스 및 컨설팅
LESL,Leslie's Inc,53403090,기타 전문 소매
SRRK,Scholar Rock Holding Corp,56202010,생명 공학 및 의학 연구
BELFB,Bel Fuse Inc Class B,57104010,전자 장비 및 부품
AVO,Mission Produce Inc,54102010,어업 및 농업
MLYS,Mineralys Therapeutics Inc,56202010,생명 공학 및 의학 연구
CCAP,Crescent Capital BDC Inc,55501030,폐쇄형 펀드
ASTE,Astec Industries Inc,52102020,중장비 및 차량
LXRX,Lexicon Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
FCBC,First Community Bankshares Inc,55101010,은행
RUSHB,Rush Enterprises Inc Class B,53403010,"자동차 차량, 부품 및 서비스 소매"
ZYME,Zymeworks Inc,56202010,생명 공학 및 의학 연구
UVSP,Univest Financial Corp,55101010,은행
TIGR,UP Fintech Holding Ltd ADR,55102010,투자 은행 및 중개 서비스
PAHC,Phibro Animal Health Corp,56201040,제약
SAGE,SAGE Therapeutics Inc,56202010,생명 공학 및 의학 연구
TRIN,Trinity Capital Inc,55102020,투자 관리 및 펀드 운영
MCBS,Metrocity Bankshares Inc,55101010,은행
ARKO,Arko Corp.,50102030,"오일, 가스 정제 및 마케팅"
ERAS,Erasca Inc,56202010,생명 공학 및 의학 연구
LPRO,Open Lending Corp,52203070,전문 정보 서비스
KC,Kingsoft Cloud Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅
BIOX,Bioceres Crop Solutions Corp,51101020,농화학제
HA,Hawaiian Holdings Inc,52406010,항공사
DMRC,Digimarc Corp,57201020,소프트웨어
FUFU,BitFuFu Inc,57301030,블록 체인 및 암호화폐
URGN,Urogen Pharma Ltd,56202010,생명 공학 및 의학 연구
OSBC,Old Second Bancorp Inc,55101010,은행
PTLO,Portillos Inc,53301020,레스토랑 및 바
REPL,Replimune Group Inc,56202010,생명 공학 및 의학 연구
IGIC,International General Insurance Holdings Ltd,55301020,손해보험
MBUU,Malibu Boats Inc,53205020,오락용 제품
MNRO,Monro Inc,53403010,"자동차 차량, 부품 및 서비스 소매"
NBBK,NB Bancorp Inc,55101010,은행
WVE,WAVE Life Sciences Ltd,56202010,생명 공학 및 의학 연구
OLMA,Olema Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
LMB,Limbach Holdings Inc,52201020,건설 및 엔지니어링
PRME,Prime Medicine Inc,56202010,생명 공학 및 의학 연구
MBWM,Mercantile Bank Corp,55101010,은행
KELYA,Kelly Services Inc Class A,52203030,고용 서비스
PHAT,Phathom Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
HBT,HBT Financial Inc,55101010,은행
ABUS,Arbutus Biopharma Corp,56201040,제약
DSP,Viant Technology Inc,57201020,소프트웨어
FLWS,1-800-Flowers.Com Inc,53403090,기타 전문 소매
CGC,Canopy Growth Corp,56201040,제약
HFWA,Heritage Financial Corp,55101010,은행
PROK,ProKidney Corp,56202010,생명 공학 및 의학 연구
GSBC,Great Southern Bancorp Inc,55101010,은행
PETQ,PetIQ Inc,56201040,제약
CVLG,Covenant Logistics Group Inc,52405030,지상 화물 및 물류
SNCY,Sun Country Airlines Holdings Inc,52406010,항공사
IMXI,International Money Express Inc,52203040,경영 지원 서비스
SCWX,SecureWorks Corp,57201010,IT 서비스 및 컨설팅
STKL,Sunopta Inc,54102020,식품 가공
GTI,Graphjet Technology,52102030,전기 부품 및 장비
ORIC,Oric Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
XMTR,Xometry Inc,57201010,IT 서비스 및 컨설팅
LRMR,Larimar Therapeutics Inc,56202010,생명 공학 및 의학 연구
GRPN,Groupon Inc,53402020,할인점
METC,Ramaco Resources Inc Class A,51201020,철 및 강철
HSII,Heidrick & Struggles International Inc,52203030,고용 서비스
ABL,Abacus Life Inc,55301010,복합보험 및 중개인
RBBN,Ribbon Communications Inc,57102010,통신 및 네트워킹
SVA,Sinovac Biotech Ltd,56201040,제약
DAKT,Daktronics Inc,57104010,전자 장비 및 부품
CCB,Coastal Financial Corp (EVERETT),55101010,은행
SLAMU,Slam Units,55601010,투자 지주 회사
HAIN,Hain Celestial Group Inc,54102020,식품 가공
DDI,DoubleDown Interactive Co Ltd ADR,53301030,카지노 및 도박
SWBI,Smith & Wesson Brands Inc,53205020,오락용 제품
SSYS,Stratasys Ltd,57104010,전자 장비 및 부품
TIPT,Tiptree Inc,55601010,투자 지주 회사
APLT,Applied Therapeutics Inc,56202010,생명 공학 및 의학 연구
MREO,Mereo BioPharma Group PLC ADR,56202010,생명 공학 및 의학 연구
TRDA,Entrada Therapeutics Inc,56202010,생명 공학 및 의학 연구
VMEO,Vimeo Inc,57201020,소프트웨어
SPTN,SpartanNash Co,54301020,식품 소매 및 유통
SIBN,SI-BONE Inc,56101020,"의료 장비, 물품 및 유통"
ATXS,Astria Therapeutics Inc,56202010,생명 공학 및 의학 연구
RGNX,Regenxbio Inc,56202010,생명 공학 및 의학 연구
FLGT,Fulgent Genetics Inc,56102010,의료 시설 및 서비스
HSAI,Hesai Group ADR,57104010,전자 장비 및 부품
GHRS,GH Research PLC,56202010,생명 공학 및 의학 연구
CELC,Celcuity Inc,56202010,생명 공학 및 의학 연구
ARCT,Arcturus Therapeutics Holdings Inc,56202010,생명 공학 및 의학 연구
FDUS,Fidus Investment Corp,55501030,폐쇄형 펀드
ADSE,Ads-Tec Energy PLC,57201010,IT 서비스 및 컨설팅
CCD,Calamos Dynamic Convertible And Income Closed Fund,55501030,폐쇄형 펀드
SIGA,SIGA Technologies Inc,56201040,제약
EWCZ,European Wax Center Inc,54201030,개인 서비스
TREE,Lendingtree Inc,55101030,소비자 대출
LQDT,Liquidity Services Inc,57201030,온라인 서비스
THRY,Thryv Holdings Inc,53302010,광고 및 마케팅
KRUS,Kura Sushi USA Inc,53301020,레스토랑 및 바
AVBP,Arrivent Biopharma Inc,56202010,생명 공학 및 의학 연구
EGBN,Eagle Bancorp Inc,55101010,은행
HCKT,Hackett Group Inc,52203040,경영 지원 서비스
LVRO,Lavoro Ltd,51101020,농화학제
VNET,VNET Group Inc ADR,57201010,IT 서비스 및 컨설팅
AIRJ,Montana Technologies Corp,52203010,환경 서비스 및 장비
BWMN,Bowman Consulting Group Ltd,52201020,건설 및 엔지니어링
ATRO,Astronics Corp,52101010,항공우주 및 방위
CMPO,CompoSecure Inc,52203040,경영 지원 서비스
SRDX,Surmodics Inc,56101020,"의료 장비, 물품 및 유통"
HBNC,Horizon Bancorp Inc,55101010,은행
BIGC,Bigcommerce Holdings Inc,57201020,소프트웨어
VREX,Varex Imaging Corp,56101010,첨단 의료 장비 및 기술
VINP,Vinci Partners Investments Ltd,55102020,투자 관리 및 펀드 운영
GHIXU,Gores Holdings IX Units,55601010,투자 지주 회사
GOOD,Gladstone Commercial Corp,60102010,복합부동산 REITs
PLPC,Preformed Line Products Co,52102030,전기 부품 및 장비
ECX,Ecarx Holdings Inc.,57107010,통합 하드웨어 및 소프트웨어
ALMS,Alumis Inc,56202010,생명 공학 및 의학 연구
IRMD,IRadimed Corp,56101020,"의료 장비, 물품 및 유통"
CRBP,Corbus Pharmaceuticals Holdings Inc,56202010,생명 공학 및 의학 연구
ANNX,Annexon Inc,56202010,생명 공학 및 의학 연구
FWRD,Forward Air Corp,52405010,"배달, 우편, 항공 화물 및 육상 물류"
AVAH,Aveanna Healthcare Holdings Inc,56102010,의료 시설 및 서비스
TERN,Terns Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
OTLY,Oatly Group AB (publ) ADR,54102020,식품 가공
LEGH,Legacy Housing Corp,53203010,주택 건설
NYMT,New York Mortgage Trust Inc,60102040,특수 REITs
OFIX,Orthofix Medical Inc,56101020,"의료 장비, 물품 및 유통"
IBCP,Independent Bank Corp (Michigan),55101010,은행
PHAR,Pharming Group NV ADR,56201040,제약
ADPT,Adaptive Biotechnologies Corp,56202010,생명 공학 및 의학 연구
CHSCO,CHS Cumulative Redeemable Pref Shs Class B,54102010,어업 및 농업
ITOS,Iteos Therapeutics Inc,56202010,생명 공학 및 의학 연구
CASS,Cass Information Systems Inc,52203040,경영 지원 서비스
SFIX,Stitch Fix Inc,57201030,온라인 서비스
GLDD,Great Lakes Dredge & Dock Corp,52201020,건설 및 엔지니어링
TRST,TrustCo Bank Corp NY,55101010,은행
LXEO,Lexeo Therapeutics Inc,56202010,생명 공학 및 의학 연구
BFST,Business First Bancshares Inc,55101010,은행
KRT,Karat Packaging Inc,51302010,용기(종이 제외) 및 포장재
LILM,Lilium NV,52101010,항공우주 및 방위
CLNE,Clean Energy Fuels Corp,50102030,"오일, 가스 정제 및 마케팅"
DJCO,Daily Journal Corp,53302040,소비자 출판
CATC,Cambridge Bancorp,55101010,은행
ALLO,Allogene Therapeutics Inc,56202010,생명 공학 및 의학 연구
ALTI,AlTi Global  Inc,55102020,투자 관리 및 펀드 운영
PRTC,PureTech Health PLC ADR,56202010,생명 공학 및 의학 연구
MLAB,Mesa Laboratories Inc,56101020,"의료 장비, 물품 및 유통"
IGMS,IGM Biosciences Inc,56202010,생명 공학 및 의학 연구
LASR,nLIGHT Inc,57101010,반도체
SNDL,SNDL Inc,56201040,제약
MERC,Mercer International Inc,51301020,종이 제품
YORW,York Water Co,59103010,수자원 유틸리티
VERV,Verve Therapeutics Inc,56202010,생명 공학 및 의학 연구
SLRN,ACELYRIN Inc,56202010,생명 공학 및 의학 연구
RXT,Rackspace Technology Inc,57201010,IT 서비스 및 컨설팅
NRC,National Research Corp,52203040,경영 지원 서비스
HTBK,Heritage Commerce Corp,55101010,은행
KE,Kimball Electronics Inc,57101010,반도체
ALT,Altimmune Inc,56202010,생명 공학 및 의학 연구
CLFD,Clearfield Inc,57102010,통신 및 네트워킹
GRVY,Gravity Co Ltd ADR,57201030,온라인 서비스
EZPW,EZCORP Inc,55101030,소비자 대출
QTRX,Quanterix Corp,56101010,첨단 의료 장비 및 기술
FRPH,FRP Holdings Inc,60101010,"부동산 임대, 개발 및 운영"
AGNCP,Agnc Invt 1000 Dep Shs Repstg Cum Red Prf Series F,60102040,특수 REITs
HTBI,HomeTrust Bancshares Inc,55101010,은행
NGNE,Neurogene Inc,56202010,생명 공학 및 의학 연구
CGNT,Cognyte Software Ltd,57201020,소프트웨어
ORRF,Orrstown Financial Services Inc,55101010,은행
PEPG,PepGen Inc,56202010,생명 공학 및 의학 연구
GCBC,Greene County Bancorp Inc,55101010,은행
DOYU,Douyu International Holdings Ltd ADR,57201030,온라인 서비스
ACTG,Acacia Research Corp,52203040,경영 지원 서비스
MGIC,Magic Software Enterprises Ltd,57201020,소프트웨어
GLRE,Greenlight Capital Re Ltd,55301050,재보험
CHSCL,CHS Cumulative Redeemable Pref Shs Series 4 Class B,54102010,어업 및 농업
MNMD,Mind Medicine (MindMed) Inc,56202010,생명 공학 및 의학 연구
CTNM,Contineum Therapeutics Inc,56202010,생명 공학 및 의학 연구
KALV,Kalvista Pharmaceuticals Inc,56201040,제약
SAVA,Cassava Sciences Inc,56202010,생명 공학 및 의학 연구
YMAB,Y-mAbs Therapeutics Inc,56202010,생명 공학 및 의학 연구
RILY,B Riley Financial Inc,55102010,투자 은행 및 중개 서비스
UFCS,United Fire Group Inc,55301020,손해보험
MITK,Mitek Systems Inc,57201020,소프트웨어
EYPT,EyePoint Pharmaceuticals Inc,56201040,제약
LENZ,LENZ Therapeutics Inc,56202010,생명 공학 및 의학 연구
LIND,Lindblad Expeditions Holdings Inc,53301010,"호텔, 모텔 및 크루즈 라인"
GLAD,Gladstone Capital Corp,55501030,폐쇄형 펀드
ALEC,Alector Inc,56202010,생명 공학 및 의학 연구
TBLD,Thornburg Income Builder Opportunities Trust,55501030,폐쇄형 펀드
THRD,Third Harmonic Bio Inc,56202010,생명 공학 및 의학 연구
CDMO,Avid Bioservices Inc,56201040,제약
OCS,Oculis Holding AG,56202010,생명 공학 및 의학 연구
HAFC,Hanmi Financial Corp,55101010,은행
OABI,OmniAb Inc,56202010,생명 공학 및 의학 연구
VALN,Valneva SE ADR,56202010,생명 공학 및 의학 연구
OFLX,Omega Flex Inc,52102010,산업용 기계 및 장비
CNSL,Consolidated Communications Holdings Inc,57401010,통합 통신 서비스
FSBC,Five Star Bancorp,55101010,은행
FNKO,Funko Inc,53205010,장난감 및 어린이 제품
GAIN,Gladstone Investment Corp,55501030,폐쇄형 펀드
NNDM,Nano Dimension Ltd ADR,57104010,전자 장비 및 부품
SMBC,Southern Missouri Bancorp Inc,55101010,은행
LUNR,Intuitive Machines Inc,52101010,항공우주 및 방위
LAND,Gladstone Land Corp,60102040,특수 REITs
BVS,Bioventus Inc,56101020,"의료 장비, 물품 및 유통"
HONE,HarborOne Bancorp Inc,55101010,은행
QRTEP,Qurate Retail 8 0 Cumulative Redeemable Pref Shs,53402010,백화점
BRY,Berry Corporation (Bry),50102020,"오일, 가스 탐사 및 생산"
CAC,Camden National Corp,55101010,은행
NNOX,Nano-X Imaging Ltd,56101010,첨단 의료 장비 및 기술
CSTL,Castle Biosciences Inc,56101020,"의료 장비, 물품 및 유통"
ACIC,American Coastal Insurance Corp,55301020,손해보험
ZIMV,ZimVie Inc,56101020,"의료 장비, 물품 및 유통"
MCBC,Macatawa Bank Corp,55101010,은행
ZEUS,Olympic Steel Inc,51201020,철 및 강철
MSBI,Midland States Bancorp Inc,55101010,은행
CCBG,Capital City Bank Group Inc,55101010,은행
TMCI,Treace Medical Concepts Inc,56101020,"의료 장비, 물품 및 유통"
AIOT,PowerFleet Inc,57201010,IT 서비스 및 컨설팅
BTMD,Biote Corp,52203070,전문 정보 서비스
SHCR,Sharecare Inc,57201020,소프트웨어
SOHU,Sohu.com Ltd ADR,57201030,온라인 서비스
BAND,Bandwidth Inc,57201020,소프트웨어
LE,Lands End Inc,53403040,의류 및 액세서리 소매
ATLC,Atlanticus Holdings Corp,55101030,소비자 대출
FMNB,Farmers National Banc Corp,55101010,은행
ITRN,Ituran Location and Control Ltd,57102010,통신 및 네트워킹
CHSCM,CHS Reset Rate Cumulative Redeemable Pref Shs Series 3 Class B,54102010,어업 및 농업
CRESY,Cresud SACIF y A ADR,54102010,어업 및 농업
SVCO,Silvaco Group Inc,57201020,소프트웨어
NBN,Northeast Bank,55101010,은행
RSVR,Reservoir Media Inc,53302030,엔터테인먼트 제작
HRTX,Heron Therapeutics Inc,56202010,생명 공학 및 의학 연구
OSPN,OneSpan Inc,57201020,소프트웨어
TSHA,Taysha Gene Therapies Inc,56202010,생명 공학 및 의학 연구
VYGR,Voyager Therapeutics Inc,56202010,생명 공학 및 의학 연구
CMPS,Compass Pathways PLC ADR,56202010,생명 공학 및 의학 연구
FULC,Fulcrum Therapeutics Inc,56202010,생명 공학 및 의학 연구
SEZL,Sezzle Inc,52203040,경영 지원 서비스
EXAI,Exscientia PLC ADR,56202010,생명 공학 및 의학 연구
WASH,Washington Trust Bancorp Inc,55101010,은행
INOD,Innodata Inc,57201010,IT 서비스 및 컨설팅
CENT,Central Garden & Pet Co,54102020,식품 가공
OCGN,Ocugen Inc,56202010,생명 공학 및 의학 연구
ELYM,Eliem Therapeutics Inc,56202010,생명 공학 및 의학 연구
EOSE,Eos Energy Enterprises Inc,52102030,전기 부품 및 장비
THFF,First Financial Corp,55101010,은행
CCRN,Cross Country Healthcare Inc,52203030,고용 서비스
